96	4	(A B C D)
myrcia_abbotiana	0100
myrcia_amazonica	1110
myrcia_amplexicaulis	1100
myrcia_anacardiifolia	1000
myrcia_antonia	1000
myrcia_aurea	1100
myrcia_bergiana	0100
myrcia_bicolor	1100
myrcia_blanchetiana	1100
myrcia_bracteata	0111
myrcia_cerqueiria	1100
myrcia_clavija	1100
myrcia_cordiifolia	1000
myrcia_coumete	0111
myrcia_cuprea	0110
myrcia_decorticans	0110
myrcia_eriocalyx	1000
myrcia_eriocephala	0100
myrcia_eriopus	1000
myrcia_eugeniopsoides	1000
myrcia_excoriata	1100
myrcia_eximia	1110
myrcia_fenzliana	1100
myrcia_flagellaris	1000
myrcia_florida	1000
myrcia_grandis	0010
myrcia_guianensis	1100
myrcia_hartwegiana	1000
myrcia_hatschbachii	1000
myrcia_hebepetala	1000
myrcia_hexasticha	1000
myrcia_hylobates	0101
myrcia_inaequiloba	0110
myrcia_insigniflora	1000
myrcia_isaiana	1100
myrcia_laxiflora	1000
myrcia_legrandii	1000
myrcia_lonchophylla	1000
myrcia_longicalyptrata	0001
myrcia_magnifolia	1000
myrcia_maximiliana	1100
myrcia_micropetala	1100
myrcia_mischophylla	1000
myrcia_montana	1000
myrcia_mucugensis	1000
myrcia_multipunctata	1000
myrcia_mutabilis	1000
myrcia_neoclusiifolia	1100
myrcia_neolucida	1100
myrcia_neoobscura	1000
myrcia_neoregeliana	1100
myrcia_neoriedeliana	1000
myrcia_neosintenisii	0101
myrcia_neospeciosa	0111
myrcia_neosuaveolens	1100
myrcia_nivea	1000
myrcia_oblongata	1000
myrcia_palustris	1000
myrcia_pendula	0100
myrcia_plusiantha	1100
myrcia_portoricensis	0100
myrcia_pseudomarlierea	1100
myrcia_pubescens	1000
myrcia_pubipetala	1000
myrcia_racemosa	1100
myrcia_restingae	0100
myrcia_reticulata	1000
myrcia_reticulosa	1000
myrcia_riodocensis	0100
myrcia_robusta	1100
myrcia_rotundata	0100
myrcia_rufipes	1100
myrcia_rupta	0010
myrcia_saxatilis	0110
myrcia_selloi	1000
myrcia_spectabilis	1100
myrcia_splendens	0111
myrcia_springiana	1100
myrcia_strigipes	1000
myrcia_subacuminata	1000
myrcia_subalpestris	1000
myrcia_subavenia	1000
myrcia_subcordata	1000
myrcia_subobliqua	0010
myrcia_subsericea	1100
myrcia_suffruticosa	1001
myrcia_tenuivenosa	1100
myrcia_tetraphylla	1100
myrcia_thyrsoidea	0100
myrcia_tijucensis	1000
myrcia_tomentosa	1100
myrcia_trichantha	1100
myrcia_variabilis	1100
myrcia_venulosa	1000
myrcia_vestita	1100
myrcia_vittoriana	1100
